candidate_id,epoch,mjd,candidate_ra,candidate_dec,catalogue,matched_object,object_type,matched_ra,matched_dec,separation_arcsec,match_status,notes
3EPOCH-005,A,60804.58166331,153.78713081959637,-41.282016748846885,Gaia DR3,Gaia DR3 5416976860125656576,star (Gaia point source),153.786960607748,-41.282043722699335,0.4706010222404106,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-005,A,60804.58166331,153.78713081959637,-41.282016748846885,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-005,A,60804.58166331,153.78713081959637,-41.282016748846885,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-005,A,60804.58166331,153.78713081959637,-41.282016748846885,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-005,A,60804.58166331,153.78713081959637,-41.282016748846885,JPL Horizons,,,158.27436,-12.82092,103427.86580238584,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 103427.9"")"
3EPOCH-005,C,60822.30895912,153.8095774655685,-41.28113459731972,Gaia DR3,Gaia DR3 5416976688327112192,star (Gaia point source),153.81007191814095,-41.28156183543883,2.0383669053756512,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-005,C,60822.30895912,153.8095774655685,-41.28113459731972,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-005,C,60822.30895912,153.8095774655685,-41.28113459731972,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-005,C,60822.30895912,153.8095774655685,-41.28113459731972,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-005,C,60822.30895912,153.8095774655685,-41.28113459731972,JPL Horizons,,,158.25793,-12.68922,103878.74414635658,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 103878.7"")"
3EPOCH-005,B,60835.420874722,153.82526469187323,-41.28053594687157,Gaia DR3,Gaia DR3 5416976722686852096,star (Gaia point source),153.82537126971897,-41.280450452285095,0.42173906812866063,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-005,B,60835.420874722,153.82526469187323,-41.28053594687157,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-005,B,60835.420874722,153.82526469187323,-41.28053594687157,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-005,B,60835.420874722,153.82526469187323,-41.28053594687157,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-005,B,60835.420874722,153.82526469187323,-41.28053594687157,JPL Horizons,,,158.31182,-12.61556,104156.09515267007,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 104156.1"")"
3EPOCH-006,A,60804.58166331,155.31832452955058,-42.97462771182811,Gaia DR3,Gaia DR3 5416016264921191808,star (Gaia point source),155.31702762038836,-42.973335355034415,5.771911500089499,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-006,A,60804.58166331,155.31832452955058,-42.97462771182811,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-006,A,60804.58166331,155.31832452955058,-42.97462771182811,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-006,A,60804.58166331,155.31832452955058,-42.97462771182811,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-006,A,60804.58166331,155.31832452955058,-42.97462771182811,JPL Horizons,,,158.27436,-12.82092,108942.50800408688,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 108942.5"")"
3EPOCH-006,C,60822.30895912,155.3024299953377,-42.98253708341632,Gaia DR3,Gaia DR3 5416014959251130240,star (Gaia point source),155.3022053411111,-42.98211134204893,1.6429032677108837,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-006,C,60822.30895912,155.3024299953377,-42.98253708341632,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-006,C,60822.30895912,155.3024299953377,-42.98253708341632,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-006,C,60822.30895912,155.3024299953377,-42.98253708341632,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-006,C,60822.30895912,155.3024299953377,-42.98253708341632,JPL Horizons,,,158.25793,-12.68922,109443.49493322821,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 109443.5"")"
3EPOCH-006,B,60835.420874722,155.29156369933588,-42.98759376116567,Gaia DR3,Gaia DR3 5416014959251127168,star (Gaia point source),155.29159121173294,-42.98758429937929,0.08005896643702566,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-006,B,60835.420874722,155.29156369933588,-42.98759376116567,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-006,B,60835.420874722,155.29156369933588,-42.98759376116567,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-006,B,60835.420874722,155.29156369933588,-42.98759376116567,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-006,B,60835.420874722,155.29156369933588,-42.98759376116567,JPL Horizons,,,158.31182,-12.61556,109743.14905403151,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 109743.1"")"
3EPOCH-008,A,60804.58166331,156.20032299474047,-43.586015959345566,Gaia DR3,Gaia DR3 5415749598991774208,star (Gaia point source),156.20027876947762,-43.58594726870605,0.2728550850043874,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-008,A,60804.58166331,156.20032299474047,-43.586015959345566,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-008,A,60804.58166331,156.20032299474047,-43.586015959345566,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-008,A,60804.58166331,156.20032299474047,-43.586015959345566,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-008,A,60804.58166331,156.20032299474047,-43.586015959345566,JPL Horizons,,,158.27436,-12.82092,110940.77785017174,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 110940.8"")"
3EPOCH-008,C,60822.30895912,156.20732170147673,-43.60227009314847,Gaia DR3,Gaia DR3 5415749152315172224,star (Gaia point source),156.20754178916596,-43.60245574929561,0.8808502789952702,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-008,C,60822.30895912,156.20732170147673,-43.60227009314847,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-008,C,60822.30895912,156.20732170147673,-43.60227009314847,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-008,C,60822.30895912,156.20732170147673,-43.60227009314847,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-008,C,60822.30895912,156.20732170147673,-43.60227009314847,JPL Horizons,,,158.25793,-12.68922,111468.48832229488,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 111468.5"")"
3EPOCH-008,B,60835.420874722,156.21330566376477,-43.61319739160443,Gaia DR3,Gaia DR3 5415749152315170304,star (Gaia point source),156.21290131010042,-43.61321851714944,1.0566665401138495,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-008,B,60835.420874722,156.21330566376477,-43.61319739160443,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-008,B,60835.420874722,156.21330566376477,-43.61319739160443,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-008,B,60835.420874722,156.21330566376477,-43.61319739160443,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-008,B,60835.420874722,156.21330566376477,-43.61319739160443,JPL Horizons,,,158.31182,-12.61556,111781.12866620792,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 111781.1"")"
3EPOCH-007,A,60804.58166331,153.02083978678817,-42.949156703104535,Gaia DR3,Gaia DR3 5415288834901987712,star (Gaia point source),153.02078519425731,-42.94921069284021,0.2418077318692799,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-007,A,60804.58166331,153.02083978678817,-42.949156703104535,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-007,A,60804.58166331,153.02083978678817,-42.949156703104535,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-007,A,60804.58166331,153.02083978678817,-42.949156703104535,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-007,A,60804.58166331,153.02083978678817,-42.949156703104535,JPL Horizons,,,158.27436,-12.82092,109687.40636414228,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 109687.4"")"
3EPOCH-007,C,60822.30895912,153.03544118320826,-42.93626993330314,Gaia DR3,Gaia DR3 5415288869262300800,star (Gaia point source),153.03535687639967,-42.9364620813345,0.7265444054000851,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-007,C,60822.30895912,153.03544118320826,-42.93626993330314,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-007,C,60822.30895912,153.03544118320826,-42.93626993330314,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-007,C,60822.30895912,153.03544118320826,-42.93626993330314,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-007,C,60822.30895912,153.03544118320826,-42.93626993330314,JPL Horizons,,,158.25793,-12.68922,110097.39462337291,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 110097.4"")"
3EPOCH-007,B,60835.420874722,153.0477975161164,-42.92635696375952,Gaia DR3,Gaia DR3 5415277217009577216,star (Gaia point source),153.04771669835253,-42.92658224818907,0.8385372846588336,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-007,B,60835.420874722,153.0477975161164,-42.92635696375952,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-007,B,60835.420874722,153.0477975161164,-42.92635696375952,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-007,B,60835.420874722,153.0477975161164,-42.92635696375952,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-007,B,60835.420874722,153.0477975161164,-42.92635696375952,JPL Horizons,,,158.31182,-12.61556,110344.30316546037,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 110344.3"")"
3EPOCH-012,A,60804.58166331,155.59239947543267,-44.19580680556235,Gaia DR3,Gaia DR3 5415660779070075648,star (Gaia point source),155.59246832264486,-44.19569712648042,0.43298879407055435,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-012,A,60804.58166331,155.59239947543267,-44.19580680556235,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-012,A,60804.58166331,155.59239947543267,-44.19580680556235,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-012,A,60804.58166331,155.59239947543267,-44.19580680556235,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-012,A,60804.58166331,155.59239947543267,-44.19580680556235,JPL Horizons,,,158.27436,-12.82092,113252.59760474072,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 113252.6"")"
3EPOCH-012,C,60822.30895912,155.61795832570888,-44.19367676043392,Gaia DR3,Gaia DR3 5415660675988834304,star (Gaia point source),155.6183384264789,-44.193705479182356,0.9865312337537745,MATCH,"Static catalogue; search radius 8.0""; 'known' radius 4.0"""
3EPOCH-012,C,60822.30895912,155.61795832570888,-44.19367676043392,SIMBAD,,,,,,NO_MATCH,"No SIMBAD object within 8.0"""
3EPOCH-012,C,60822.30895912,155.61795832570888,-44.19367676043392,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='ssp.imcce.fr', port=443): Max retries exceeded with url: /webservices/skybot/api/conesearch.php?-ra=155.53526111642586&-dec=-42.9632336981278&-rd=0.005555555555555556&-ep=2460805.08166331&-loc=500&-filter=120.0&-objFilter=111&-refsys=EQJ2000&-output=all&-mime=votable (Caused by ConnectTimeoutError(<HTTPSConnection(host='ssp.imcce.fr', port=443) at 0x22378784e10>, 'Connection to ssp.imcce.fr timed out. (connect timeout=300)')). Not re-attempted per candidate/epoch to avoid repeated long timeouts against an already-confirmed-down host."
3EPOCH-012,C,60822.30895912,155.61795832570888,-44.19367676043392,MPC Checker,,,,,,SERVICE_UNAVAILABLE,"Connectivity pre-test failed for this run: ConnectTimeout: HTTPSConnectionPool(host='minorplanetcenter.net', port=443): Max retries exceeded with url: /cgi-bin/checkmp.cgi (Caused by ConnectTimeoutError(<HTTPSConnection(host='minorplanetcenter.net', port=443) at 0x22378784690>, 'Connection to minorplanetcenter.net timed out. (connect timeout=15)')). Not re-attempted per candidate/epoch (no working reverse position-search endpoint available via astroquery for MPC; would require the raw web form, also unreachable)."
3EPOCH-012,C,60822.30895912,155.61795832570888,-44.19367676043392,JPL Horizons,,,158.25793,-12.68922,113708.73018429018,NO_MATCH,"Checked against 19 named major planets/dwarf planets/TNOs only, NOT the full minor-planet catalogue (nearest body: Orcus, 113708.7"")"
