candidate_id,epoch,mjd,candidate_ra,candidate_dec,sigma_obs_arcsec,catalogue,matched_object,object_type,matched_ra,matched_dec,separation_arcsec,match_status,expected_ra_at_epoch,expected_dec_at_epoch,sigma_cat_arcsec,sigma_total_arcsec,chi2,n_consistent_sources,p_chance,pmra_mas_yr,pmdec_mas_yr,gaia_g_mag,mag_residual,notes
3EPOCH-003,A,60804.58166331,155.87275501351874,-43.336724313859605,1.08,JPL Small-Body Identification (sb_ident),,,156.32195,-41.96184,5090.462698616477,NO_MATCH,156.32195,-41.96184,,,22170421.214565814,,,,,,,Full-field epoch-aware search of all known asteroids/comets at 2025-05-09_13:57:35 UTC; 6 object(s) in field; nearest 313052 (2000 RL52) at 84.8' (Horizons from SPHEREx)
3EPOCH-003,A,60804.58166331,155.87275501351874,-43.336724313859605,1.08,JPL Horizons (planets),,,132.23565,19.69771,240016.8481691415,NO_MATCH,,,,,,,,,,,,8 planets + Pluto from SPHEREx; nearest Mars at 66.7 deg
3EPOCH-003,A,60804.58166331,155.87275501351874,-43.336724313859605,1.08,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-003,A,60804.58166331,155.87275501351874,-43.336724313859605,1.08,MPC Checker,,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-003,C,60822.30895912,155.8804275832888,-43.32045052731959,1.08,Gaia DR3,Gaia DR3 5415805708444008448,star (Gaia DR3 point source),155.88082287471923,-43.320309435244035,1.1531953465861027,MATCH,155.88082287471923,-43.320309435244035,0.0006036761947118138,1.0800001687152405,1.1401398250106696,1.0,0.017938028826211982,-12.591658407099969,5.133780876567137,16.302080154418945,0.4033763154330495,Propagated J2016.0 -> J2025.401 (catalogue PM); chi2=1.14 (accept <= 13.816); 1 consistent source(s); local density 15.6/arcmin^2; P_chance=0.0179; flux-vs-G residual +0.40 mag (scatter 0.66)
3EPOCH-003,C,60822.30895912,155.8804275832888,-43.32045052731959,1.08,SIMBAD,,,,,,NO_MATCH,,,,,,,,,,,,"cone 15"""
3EPOCH-003,C,60822.30895912,155.8804275832888,-43.32045052731959,1.08,JPL Small-Body Identification (sb_ident),,,152.51583333333332,-42.23405555555556,9711.843465153084,NO_MATCH,152.51583333333332,-42.23405555555556,,,80864114.79049782,,,,,,,Full-field epoch-aware search of all known asteroids/comets at 2025-05-27_07:24:54 UTC; 3 object(s) in field; nearest (2025 EF) at 161.9' (geocentric)
3EPOCH-003,C,60822.30895912,155.8804275832888,-43.32045052731959,1.08,JPL Horizons (planets),,,141.15262,16.81887,221903.55772027024,NO_MATCH,,,,,,,,,,,,8 planets + Pluto from SPHEREx; nearest Mars at 61.6 deg
3EPOCH-003,C,60822.30895912,155.8804275832888,-43.32045052731959,1.08,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-003,C,60822.30895912,155.8804275832888,-43.32045052731959,1.08,MPC Checker,,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-003,B,60835.420874722,155.8860996996873,-43.30885217761553,1.08,Gaia DR3,Gaia DR3 5415805811523226368,star (Gaia DR3 point source),155.88594833072045,-43.30887386064108,0.40413632852963666,MATCH,155.88594833072045,-43.30887386064108,0.0003650520067467943,1.0800000616958165,0.14002585166079723,1.0,0.0022205815278206753,-5.460234057190548,6.0572251980230645,15.959820747375488,1.1917560901967446,Propagated J2016.0 -> J2025.437 (catalogue PM); chi2=0.14 (accept <= 13.816); 1 consistent source(s); local density 15.6/arcmin^2; P_chance=0.0022; flux-vs-G residual +1.19 mag (scatter 0.66)
3EPOCH-003,B,60835.420874722,155.8860996996873,-43.30885217761553,1.08,SIMBAD,,,,,,NO_MATCH,,,,,,,,,,,,"cone 15"""
3EPOCH-003,B,60835.420874722,155.8860996996873,-43.30885217761553,1.08,JPL Small-Body Identification (sb_ident),,,155.47962499999997,-42.17225,4230.533844610948,NO_MATCH,155.47962499999997,-42.17225,,,15344150.043208754,,,,,,,Full-field epoch-aware search of all known asteroids/comets at 2025-06-09_10:06:03 UTC; 2 object(s) in field; nearest (2010 HK) at 70.5' (geocentric)
3EPOCH-003,B,60835.420874722,155.8860996996873,-43.30885217761553,1.08,JPL Horizons (planets),,,147.98478,14.34834,209195.80305624066,NO_MATCH,,,,,,,,,,,,8 planets + Pluto from SPHEREx; nearest Mars at 58.1 deg
3EPOCH-003,B,60835.420874722,155.8860996996873,-43.30885217761553,1.08,SkyBoT (IMCCE),,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-003,B,60835.420874722,155.8860996996873,-43.30885217761553,1.08,MPC Checker,,,,,,SERVICE_UNAVAILABLE,,,,,,,,,,,,Not required: the equivalent MPC-orbit small-body search was performed with JPL sb_ident. Unreachable this run (ConnectTimeout).
3EPOCH-002,A,60804.58166331,154.58258160930131,-42.33310069876902,0.71,Gaia DR3,Gaia DR3 5416104706886845952,star (Gaia DR3 point source),154.58279402854052,-42.33347287921813,1.454223235010597,MATCH,154.58279402854052,-42.33347287921813,0.00034938265461864116,0.7100000859635436,4.195129349638232,1.0,0.024943338828138928,-2.0816561876210176,0.6459860923530658,15.937461853027344,0.3064145603466206,Propagated J2016.0 -> J2025.353 (catalogue PM); chi2=4.20 (accept <= 13.816); 1 consistent source(s); local density 13.7/arcmin^2; P_chance=0.0249; flux-vs-G residual +0.31 mag (scatter 0.66)
3EPOCH-002,A,60804.58166331,154.58258160930131,-42.33310069876902,0.71,SIMBAD,,,,,,NO_MATCH,,,,,,,,,,,,"cone 15"""
