epoch,id,ra,dec,x,y,flux,stationary,blend_fragment
A,22130,154.2689352726761,-42.76842741567656,641.8351849568974,1416.0671691759933,5.480010830966322,True,False
A,22131,154.38076320190154,-42.817246460906645,697.6540582793758,1415.4573289563416,7.36679751686852,True,False
A,22132,154.4486863198061,-42.848292789775904,731.9357964750604,1415.80803610871,2.360957515387832,True,False
A,22133,154.4717296739802,-42.85838382963037,743.4358446961946,1415.7107929025292,11.105547861351589,True,False
A,22134,154.68271887111254,-42.95245734845956,849.1227647777275,1415.7599387979287,45.464423028882685,True,False
A,22135,154.7587664086043,-42.98812894520042,887.676500802562,1416.7044777291594,4.497272906718218,True,False
A,22136,155.5111831670585,-43.31833261962792,1261.5152729630688,1415.970492453183,15.20069519599916,True,False
A,22137,155.92488437133687,-43.498349962106815,1465.7184098329276,1415.7910922961762,1.6928350702177335,True,False
A,22138,156.26897858205464,-43.64751730054416,1634.8987371383803,1415.9000335915616,47.10671430223963,True,False
A,22139,156.4371684923811,-43.72053016562195,1717.4475671100797,1416.1830771513025,2.172251916865869,True,False
A,22140,156.5243690969808,-43.757583852869004,1759.9845504300802,1415.9737428981543,1.8666299891487947,True,False
A,22141,156.7051938466204,-43.8351324159762,1848.2869326333669,1415.9978922649354,8.399145231684553,True,False
A,22142,156.83146123392527,-43.88980840461163,1910.0087677633412,1416.3594911621624,152.1629731064955,False,True
A,22143,157.02110466054148,-43.96997948845078,2002.0659168022803,1416.0477286748244,0.4138311505462134,True,False
A,22144,153.3115716464675,-42.33758802299496,158.47296234256675,1416.9474513291877,23.124169402602334,True,False
A,22145,153.53611112742914,-42.43982717863293,272.46992127285733,1416.9972795781405,119.54520405900541,False,True
A,22146,153.65537709933602,-42.49366775229273,332.8145588413849,1416.8763131302392,23.7478376090905,True,False
A,22147,153.9191136510369,-42.61318828791406,466.2169253654443,1417.0455931262143,7.941262606251581,True,False
A,22148,154.0593998502156,-42.67622358033979,536.9202167371106,1416.982729338427,12.66945853809427,False,True
A,22149,154.3671619158127,-42.81377403283153,691.5742334937457,1416.7596307654262,17.938508533775913,True,False
A,22150,154.60369882623039,-42.91968474547697,810.2608344083087,1416.9491395912182,1.4644864049929565,True,False
A,22151,154.87592779279842,-43.04096185600758,946.4266733545463,1417.1450604245863,0.8742570072398299,True,False
A,22152,154.95246852464376,-43.07556171504171,984.8032330672798,1417.5058264506904,8.529835888425552,True,False
A,22153,155.31021917542375,-43.232258025049944,1162.4669243334183,1416.9996743386544,2.3972845236664186,True,False
A,22154,155.33926075086737,-43.24496942750908,1176.8658313052842,1416.9772349992093,73.70394673379121,True,False
A,22155,155.44186971118737,-43.29045664386425,1227.874423388403,1417.2140988285455,28.737083580592493,True,False
A,22156,155.49274995721143,-43.31147969840205,1252.7262744336306,1416.5800597851737,1.6381877596545675,True,False
A,22157,155.54327071321916,-43.334613100402564,1278.02120494761,1417.0926030055077,88.51930525742944,True,False
A,22158,155.7435744236396,-43.4215008964632,1376.8704509903243,1416.8082588739258,6.39665169275179,True,False
A,22159,155.87209363095533,-43.478475684279395,1440.5503351081918,1417.3277358690796,26.235476381410727,True,False
A,22160,156.12751988549834,-43.58820959589013,1565.9555894285315,1416.8074376221007,18.76751246184041,True,False
A,22161,156.19184238977448,-43.61723861341469,1597.8762167081495,1417.4193605989612,1.4698417657576717,True,False
A,22162,156.21028703327636,-43.62338675392593,1606.4330888743452,1416.5056749192534,2.7517763170368146,True,False
A,22163,156.4002997188605,-43.7062039494206,1699.8170984370151,1416.954244198359,86.08242029602545,True,False
A,22164,156.498565365091,-43.748328117600806,1747.8624487406491,1416.8910376440194,4.887357805119494,True,False
A,22165,156.79195622828178,-43.87532379732483,1891.4078022193132,1417.5576439089944,142.01172670190078,True,False
A,22166,156.9652380817387,-43.94762359750893,1975.2985513323972,1416.758764661035,2.11006297495185,True,False
A,22167,153.28189637043562,-42.326160798675524,144.00887957988508,1417.9938858938679,2.3366336977519055,True,False
A,22168,153.32709448970195,-42.34700122756982,167.04982979652854,1418.111603400704,8.408252016240718,True,False
A,22169,153.87240872248302,-42.59394283072465,443.1682874676783,1417.9522032006548,3.5987440010205374,True,False
A,22170,154.32249089144005,-42.79620247011587,669.8346224464618,1417.9627988879442,1.3981256286570343,True,False
A,22171,154.74666099779907,-42.984741075538615,882.1912519461005,1417.6973098121093,74.653693703829,True,False
A,22172,154.84077832412814,-43.02863104901422,929.8032635604098,1418.7665475011638,4.718866379645862,True,False
A,22173,154.8624311911558,-43.03603680405792,939.9901405430953,1417.6719670601135,1.0472093302640582,True,False
A,22174,154.93343587558027,-43.06753500050512,975.4255793856325,1417.7023563948724,1.7799600543430893,True,False
A,22175,155.88470415876375,-43.485640606304806,1447.2283348283943,1418.17201994963,2.9952789469285657,False,True
A,22176,156.35384939354788,-43.68858565746293,1677.7153058260149,1418.1500919552113,11.05232125761471,True,False
A,22177,153.61553893957458,-42.479950895395554,313.9106802177184,1419.036146855532,2.997367331879388,True,False
A,22178,153.77624530423466,-42.55290649242746,395.2814159322529,1419.1431011733898,3.7857678846122917,True,False
A,22179,154.54293454578172,-42.89654341549934,780.9514553065549,1418.9096469401338,5.370247511745001,True,False
A,22180,154.6312846761866,-42.93617812258972,825.2685814136898,1419.0556229629105,2.5327600748192673,True,False
A,22181,154.65585161419833,-42.946701879712805,837.4449159003299,1418.8534859911201,3.131731780675917,True,False
A,22182,155.1350903374344,-43.159363915421046,1076.6263704536395,1419.0897025321017,1.9334996438111596,True,False
A,22183,155.2962871934789,-43.231064509672045,1156.9300472106972,1419.4670027164057,3.333077430786657,True,False
A,22184,155.38469601655942,-43.26896175277289,1200.5318815624694,1419.0049686746797,2.3286658505201605,True,False
A,22185,155.63687087425726,-43.37909809158071,1325.3075741775353,1418.885103275254,8.8998425881248,False,True
A,22186,155.67497421276354,-43.39547029536258,1344.0652508563915,1418.7548743373113,20.502263378369612,True,False
A,22187,155.81996424086108,-43.45970608617957,1415.9251916192331,1419.2850022775528,16.550301670069253,True,False
A,22188,155.95969684965044,-43.52045644917762,1484.7819473797326,1419.2987147522158,1.404750405058347,True,False
A,22189,156.3325234736521,-43.681367372654655,1667.80224231733,1419.139148053316,4.661079528385873,True,False
A,22190,156.8168901847763,-43.888521647264575,1904.2347271527026,1418.840429997135,8.629467493438526,True,False
A,22191,156.98028962720556,-43.959107154897005,1983.9666137477802,1419.31349089128,6.395565178653845,True,False
A,22192,153.02509519202434,-42.214027155356284,14.827198561243112,1420.604919998089,6.438717612678996,True,False
A,22193,153.0589398512404,-42.22948939532819,32.06651001665651,1420.5856766349684,3.100521376759897,True,False
A,22194,153.0887344781323,-42.24199462253901,46.911979735608874,1420.0221288996534,6.476553168938433,True,False
A,22195,153.18363720652445,-42.285432787663865,95.24741846202468,1420.0448678708194,0.7841465347103173,True,False
A,22196,153.26392839778453,-42.321539288347154,135.92763324812645,1419.772528056401,2.9948115377906985,True,False
A,22197,153.81280831221093,-42.57059352425102,414.098517387191,1419.7248393410337,15.431462558254768,True,False
A,22198,153.9825305167512,-42.64877187132353,500.24008477761305,1420.5421059010187,42.28549454406274,True,False
A,22199,154.00990433041088,-42.660110991172374,513.756111558038,1420.051692877148,4.397579240575258,True,False
A,22200,154.107964849831,-42.7040534739263,563.1150056783365,1419.9770769604486,86.6237765471493,True,False
A,22201,154.14128544718756,-42.71949084182935,580.0251840894414,1420.2130903957689,93.73078756338876,True,False
A,22202,154.15422911400026,-42.72594284494304,586.724220011141,1420.5331453073534,25.432062444121506,True,False
