track_id,A_source,C_source,B_source,A_ra,A_dec,C_ra,C_dec,B_ra,B_dec,total_motion_arcsec,motion_arcsec_per_day,C_prediction_error_arcsec,C_gate_arcsec,motion_significance_chi2,flux_A,flux_C,flux_B,A_class,C_class,B_class,A_counterpart_epochs,C_counterpart_epochs,B_counterpart_epochs,passes_fixed_4arcsec_C_gate,rejection_reason,rejection_detail
REJ-0556,19972,17483,21215,155.37726903589984,-43.009194102067575,155.3600451617705,-43.013449277810025,155.34523941152403,-43.017236468659405,89.14442466956447,2.890619461004696,3.3952366084123278,3.6559338526238663,11584.372870243638,1.734621222790627,1.73000680846679,1.5732363276896286,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0557,5955,2854,6303,157.69023005891015,-42.28509827415134,157.68997215038598,-42.28506841139731,157.69089386820318,-42.28646884259451,5.241212004756933,0.16995285433004123,3.4009240380631605,2.4660083024824284,42.54101283552095,1.9774136791520347,1.8567256356135822,2.1822209425184806,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0558,29573,27173,30854,154.71628225047797,-43.78109283239295,154.73125594719846,-43.77890322469402,154.74057988268865,-43.77833374507781,63.93117970173043,2.07304845923701,3.401266374799868,3.0545192825013285,6329.505888200944,2.4766485897478385,2.5187440702329864,1.574050640039465,STATIONARY,STATIONARY,STATIONARY,CB,A,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0559,27505,25016,28617,154.0906240790724,-43.28276219301017,154.09379376216688,-43.26894403296246,154.0938946393399,-43.258513950908686,87.71362773037536,2.8442240807832553,3.408331188525114,3.507103988991831,13378.291192588016,2.429588152174993,3.32155993402256,4.65316877760505,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0560,25850,23294,26806,155.92445210887058,-43.90722031379651,155.92367349591055,-43.889558777167764,155.92463319974055,-43.87527069554798,115.01958521763252,3.7296539033056386,3.415984831813134,4.09541214809348,25298.471144860905,5.330214322257313,5.489766964065271,9.115378380554574,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0561,10084,7002,10353,155.40792741477063,-41.838065815288125,155.42026326772847,-41.82395054651026,155.4308552492855,-41.81226546425592,111.4006742317059,3.612306188489608,3.42915816402295,4.111785339412929,18090.88419863617,1.3363073073607763,2.2461812258050617,1.803127359748055,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0562,4867,1746,5154,156.0341665921789,-41.42396139763695,156.05071112528412,-41.43222228237122,156.0625140021165,-41.439957321638516,95.76067906566598,3.105159784611255,3.429393386166743,3.803536988076496,13367.758444243698,0.3042614860662984,0.24432632487925246,0.5756395762191067,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0563,20933,18281,21848,154.6333462369813,-42.79304283158828,154.6554020748752,-42.79233462797638,154.66965643136078,-42.79112777662408,96.1704447821687,3.118446950454389,3.431566088784962,3.7498744625254377,13482.406100585207,1.10616869152461,2.463963211610333,0.9979453599504775,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0564,24666,22409,26225,155.00287039150956,-43.3768873501877,154.98117794895134,-43.38599692913967,154.96550993986614,-43.39437029619528,116.25617479015213,3.7697518667716707,3.4315866272131865,4.202170532829264,22321.700726016323,3.4699751878269014,2.6889091900906132,3.626934595258341,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0565,15265,12429,15947,154.20864816967082,-41.93932547464384,154.22803228742285,-41.93829517954731,154.2401407736108,-41.93739787122305,84.6194164494489,2.7438904101329586,3.442430230260292,3.4028059456931654,11825.929207727653,3.8781746549881526,7.4005704210033905,3.1094817911123855,BLEND_FRAGMENT,STATIONARY,STATIONARY,,A,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0566,14466,11762,15433,155.33512301911148,-42.34408249846999,155.31416473356532,-42.3485593974243,155.29702583240703,-42.350727377348676,104.14836745889886,3.3771410710707777,3.44496107982814,3.8442240502941902,18861.29168842693,3.8993717726363686,6.176948964613715,4.520324281272081,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0567,30618,28197,31820,155.4123350290391,-44.19734761970483,155.42318037360076,-44.18991917193395,155.4324450596349,-44.18301108949228,73.20119912363606,2.373640432814474,3.458286655757806,3.0848261709157705,9837.606154829515,6.262639352578361,9.689660195703503,4.150391535561974,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0568,17136,14292,17732,153.9065018985463,-42.028737665874615,153.92174124638436,-42.016270925972464,153.93465040450758,-42.00589871008274,111.48147624376696,3.6149262947880985,3.466064691570305,4.171223360238686,18117.13736071292,1.12346342966267,0.9153642065642081,1.6582267101286303,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0569,20324,17598,21081,156.62298199987902,-43.591153533195836,156.63228569076543,-43.57639032717263,156.6400561032597,-43.56392190234804,107.67303464027165,3.491432812655367,3.4712822885206274,3.9910428433687164,19147.36999448243,2.085689111460676,2.1570759206270704,2.7048692923456503,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0570,27465,25240,29040,153.7708004213838,-43.13573506790257,153.77392372957323,-43.149231679531646,153.77795228767945,-43.16033222240984,90.52026179786964,2.9352327006211216,3.475914349690074,3.510752807205576,15043.352898310268,4.299293162714232,5.118022184392978,4.492813300714667,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0571,26010,23612,27287,152.77132507725466,-42.52027762742243,152.76970240444186,-42.518825710246375,152.77010056508792,-42.518950702572525,5.777159025441334,0.18733160677362223,3.478303583824579,2.0837061313293557,70.53357536431896,30.864268682413247,58.23778338594338,60.03963262629813,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0572,25058,22719,26409,154.1025745119784,-43.02075083665096,154.09757208040773,-43.023274564476274,154.0923735876896,-43.026419733601195,33.723465393555564,1.0935255426289394,3.48411737955194,2.553004844131583,1878.2768887423217,2.9332760420703057,3.523940207659713,3.180566963546162,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0573,20633,17932,21481,153.92179882289415,-42.43689210397861,153.92992147240454,-42.42696737530272,153.93369557389454,-42.41928009550299,70.84721546980286,2.297309568760108,3.4866166825096596,3.0770528761762717,9215.069444363657,7.039852560530918,4.184936428224922,5.680714782170649,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0574,23708,21211,24772,155.16504738920216,-43.3444748527042,155.1591001072803,-43.334438074273876,155.15374735730197,-43.32547437869579,74.52712979672353,2.4166353932034914,3.4954200552398067,3.2393135995127005,9173.266583222852,3.818889772788947,2.3397562810128,3.752945386689728,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0575,8414,5461,8984,156.30965234688097,-42.02236988017993,156.32867133553094,-42.03467806250381,156.34159450823154,-42.045242411666315,118.63789140955063,3.8469820069195397,3.4969964759304695,4.345256158197603,20517.809511176394,1.5749948804551803,0.8250308544359062,0.8549588118123792,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0576,23233,20699,24277,153.77636755231154,-42.67325278362295,153.79585567878684,-42.673224634655305,153.81253997278634,-42.67348123654821,95.74567395935625,3.1046732252725846,3.5011220287550535,3.621651122239311,17530.286067905585,4.691523890133354,4.634835482972825,8.22977742501302,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0577,26658,24066,27623,153.09668830745306,-42.738695599819486,153.11374997051638,-42.724969083878996,153.12716598133744,-42.71640581079658,113.73274997347598,3.687926661095553,3.505006846328239,4.087946515146808,22492.492193582373,4.385545277735533,7.269876725695966,3.1094621053073577,STATIONARY,STATIONARY,STATIONARY,CB,A,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0578,22250,19602,23077,157.0615192706643,-43.99815394865684,157.08033856551006,-43.989166196741195,157.09579542355476,-43.98123557602825,107.66171418771572,3.4910657328229844,3.5051667966791764,4.049981025816994,19143.3440004218,2.0601785781517044,1.779419498488267,3.0391480604785643,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0579,7609,4584,8073,155.44709478145361,-41.536371098341306,155.44629533409392,-41.53891016055026,155.4452293717896,-41.539131532569115,11.136537886770443,0.36111616921686757,3.5061690988342735,2.142199678010423,262.1003808265212,51.28539601739375,85.93024030634125,38.73866927188513,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0580,14366,11431,14873,155.02948893285753,-42.19627646272658,155.05305060545237,-42.19167346080957,155.0696638585751,-42.18668483917746,112.5828266305004,3.6506389585141528,3.5075435187458215,4.130256099786665,19628.57031602451,3.1331160229229242,2.103430875917347,1.7887582028705478,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0581,14623,11757,15295,154.64052433967424,-42.05519590391061,154.62615961072635,-42.041913904423986,154.6157640487084,-42.030402240023534,111.1256504297266,3.60338819774383,3.5102146133450445,4.094585577077343,19123.747607957765,2.8066560956464843,3.016410521332469,1.3615843629613014,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0582,11314,8315,11737,153.82519725248136,-41.28052136501888,153.81667174240445,-41.264371666311156,153.81204929382753,-41.25129484389036,111.06792349393085,3.6015163296527644,3.5131400501701435,4.1509281370858835,19103.88417214842,2.4454768502555138,1.3502956672973812,1.7916960426525668,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0583,17362,14766,18415,153.48092148937963,-41.86360917866029,153.46071906480935,-41.86271707266536,153.44350432550266,-41.86219704415264,100.44704697109684,3.257121125088572,3.5136262035400057,3.802119707430868,17544.493910808873,2.951888913586291,3.6464850997061675,5.372010973882543,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0584,8776,5638,8977,155.54262831629347,-41.730227098501175,155.5491646952998,-41.71278042114983,155.5560366269063,-41.699118405185736,117.64502085126,3.8147869373042287,3.516149874910989,4.130966141892609,26466.577479513264,7.612783365291462,12.265749670171871,11.273472919629883,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0585,12899,9960,13432,156.04529820194472,-42.467129746829826,156.04458908973427,-42.45516478471839,156.0434521073985,-42.44467670260136,80.97954594580493,2.6258630567413057,3.5167906445837334,3.468378195692164,10155.35351462187,3.2653750022304875,1.5364933494158124,1.8798155297090342,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0586,24853,22481,26117,156.0371160098928,-43.85060976901245,156.0384879536146,-43.85228877962043,156.03832429593174,-43.8520588835224,6.087270833499993,0.1973873700003691,3.5168912508171464,2.14368986323216,73.93422203491632,90.04886388739907,109.61015108877174,93.14526032230151,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0587,15113,12353,15924,153.52256482751275,-41.60980914745148,153.5031136180744,-41.60216388842292,153.48725997510118,-41.595209735574144,108.60408152359994,3.521623172288429,3.5186662768471333,4.091832230694368,18265.714515787742,2.4093825493591026,0.9969192107918061,1.8445000837971999,STATIONARY,STATIONARY,STATIONARY,CB,AB,A,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0588,20032,17440,21058,155.46943314842625,-43.05609066736868,155.46934861846518,-43.05564450592144,155.46751262337614,-43.054210878974345,8.444986308624479,0.2738392430274169,3.522375075066822,2.091884137889191,150.7180108767966,38.41758098896182,33.57830252605596,40.817597002102985,STATIONARY,STATIONARY,BLEND_FRAGMENT,C,A,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0589,13873,11161,14807,157.41660136729834,-43.17489337229382,157.42467010373213,-43.189451221925886,157.430143363045,-43.20188306743505,103.46045463682988,3.3548346374568068,3.5238356070609544,3.900514777725489,16576.51139100076,1.8169299366436065,2.1692410967803237,2.227203280597702,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0590,5493,2386,5790,157.30418449064413,-42.05983390822146,157.30642321826312,-42.058725943163886,157.30600278099283,-42.05863307942149,6.504428965748959,0.2109142441696174,3.526723678140299,2.312690574524808,77.67323462603454,4.6950088929431875,3.684594201315575,4.657932688933651,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0591,6640,3406,6750,155.36262196122814,-41.36585102447733,155.37909072939374,-41.35319783180199,155.39180529622965,-41.34549702617635,107.64803394418136,3.4906221338167844,3.529860154086119,4.079593854895749,16892.59460417958,1.8361262785834633,1.8366892005123436,0.941967199173207,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0592,33283,31181,34990,154.39084350385758,-44.03538617485891,154.36694594282284,-44.032536200971464,154.34740067487365,-44.02937408314969,114.50329112109716,3.7129124215070974,3.5348664001875125,4.107260089844702,22798.298585716857,5.18871227278573,7.123773537359793,2.96285106962217,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0593,7559,4515,7971,157.31525109860328,-42.34232314287612,157.31548938999572,-42.34181284963873,157.3139414798541,-42.34029570181667,8.088022639377511,0.2622642496049823,3.538013600457806,2.504530141414527,95.36057728060027,1.6294580597764807,1.0963767323454707,1.8986935257606297,STATIONARY,STATIONARY,BLEND_FRAGMENT,CB,AB,,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0594,21755,19070,22566,154.52280950729659,-42.83893298270263,154.53333373483693,-42.82578905729688,154.54297652930705,-42.81710230897374,94.92917691598903,3.078197287465384,3.5419526241113943,3.7524391860197346,14883.142964004088,3.5922919300187908,1.5957830763847831,3.621321336203999,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0595,9138,6173,9667,155.28174572564447,-41.66166194503922,155.27882186304035,-41.66110392407809,155.27894643773737,-41.660819013988736,8.117284766336383,0.2632131106691626,3.5459247476179625,2.2383387897551335,120.96914325294954,5.472324595750431,4.648390171095475,5.62115849263703,STATIONARY,STATIONARY,STATIONARY,C,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0596,27024,24662,28323,154.2771819585764,-43.31260801787336,154.25950634495993,-43.30402794293923,154.24698638464247,-43.296015012727096,99.1264180450568,3.2142980804783527,3.548454468492725,3.762167318972069,18039.806183479326,5.522949772258674,3.104683726890546,7.17799736929617,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0597,5493,2557,6089,157.30418449064413,-42.05983390822146,157.28566471620795,-42.07179612135228,157.2742647575885,-42.080446838333,109.08561412251083,3.537237469051008,3.5536519442867385,3.9573429652456533,21846.80855005411,4.6950088929431875,4.787502517195706,6.290894267057677,BLEND_FRAGMENT,STATIONARY,STATIONARY,,AB,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0598,31520,29089,32722,154.65645120719165,-43.96263996450257,154.66664096540399,-43.949598588941264,154.67260774533193,-43.94124635514905,87.66403989829432,2.8426161333095483,3.5551805495250286,3.5451512499587015,11901.106261623787,3.393738161771751,3.671161024806316,1.8539250401002092,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0599,24145,21680,25265,153.97798122000117,-42.86401178503199,153.9699126872238,-42.855822838872285,153.96540688153937,-42.848420862991816,65.20317855054415,2.114294612772531,3.5590506053585718,3.092569889888509,6197.573555056473,1.3838640777008235,2.5952432134642667,1.8849219473109946,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0600,26167,23784,27445,153.86063503206898,-43.03270133762872,153.86420147115717,-43.032777883851125,153.86450771370258,-43.032578178484115,10.200502311020802,0.3307640449927889,3.5666416793691287,2.1060330031028207,213.5735581729763,13.805942459316485,22.39057022879392,24.11070898803359,STATIONARY,STATIONARY,STATIONARY,B,B,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0601,31672,29369,33101,155.39215914407487,-44.30050663720644,155.40915129907688,-44.30374997395644,155.42190858389452,-44.307869199014334,81.09744688392186,2.62968614211602,3.570977186144492,3.2969645977662445,12074.45131786343,5.032886924819673,4.596254050448824,5.837262437147503,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0602,32734,30465,34231,152.6738921749549,-43.2017910665092,152.67646867924313,-43.19964280493085,152.67687928121367,-43.19939497224741,11.65572549948959,0.3779514768965292,3.5761724629996725,2.175048452496301,259.7941120447066,7.0299050164058094,14.097983294799343,14.735132242160452,STATIONARY,STATIONARY,STATIONARY,B,B,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0603,28514,26376,30241,154.53782882212198,-43.590228653120306,154.5279889411065,-43.60648354162009,154.5221720068223,-43.617137253888465,105.11829834502691,3.408592293126042,3.5806149063364203,3.8260226723323445,20286.619557976526,5.026176666326713,11.44996014826486,4.783952705889794,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0604,25348,22969,26575,155.05628025979723,-43.47523742418511,155.03669365118597,-43.46621143755707,155.02249997854182,-43.45781713258845,108.27244154614691,3.5108693312442316,3.5829898874400663,3.8551812759586612,24774.398253161053,59.29159787300447,28.969172720938367,34.68561944093828,BLEND_FRAGMENT,STATIONARY,STATIONARY,,AB,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0605,32525,30276,34026,154.28344426038075,-43.90412930993052,154.28592029865246,-43.903101895645264,154.28555686869424,-43.90305184203364,6.713666154246044,0.21769902169527325,3.5870999310222635,2.370848457170754,69.80135520253096,1.9030351129199656,3.203270514001146,3.9108641955771146,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0606,14696,11980,15593,156.41106501247694,-42.84388633383149,156.42407559793367,-42.85576472861035,156.4360476446202,-42.864750670871146,99.94379991690447,3.2408027099556693,3.587158417170964,3.7815800513263853,18338.539963675084,4.588474465552903,2.093234142384699,4.010712120134435,STATIONARY,STATIONARY,STATIONARY,CB,A,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0607,14682,11729,15202,153.6684443467346,-41.62411247663941,153.6706627764689,-41.60709967461699,153.6745330157851,-41.59499532104152,106.09519959274718,3.440269537873622,3.589197878291916,3.8987503606652,19573.025700650986,4.076070282208765,4.0284345700618855,3.2138698038318076,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0608,29395,27202,31063,153.40612756101856,-43.17498923928453,153.40538196836687,-43.190658957598075,153.40252314242454,-43.202682208326834,100.14258281702034,3.2472484941056012,3.594787110111935,3.8105081067702007,16562.763452912714,2.173728784494163,2.572242732004076,3.5024913190534286,STATIONARY,STATIONARY,STATIONARY,B,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0609,31286,29129,32981,156.49631327153168,-44.73515976967487,156.4965820868933,-44.74744858719576,156.49697845465695,-44.75826967330075,83.21303523328976,2.698286740267006,3.595333406759091,3.2808670506561217,14213.043746420057,30.266990637917214,15.146099795579529,16.571958070822216,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0610,31348,29152,33004,152.5985387899107,-43.01770807090699,152.57749160418882,-43.02071654337066,152.56257110113663,-43.021268597181866,95.53214265710766,3.0977492057379767,3.5980892770773827,3.686355544644873,15869.583728688505,2.476122999440425,2.629976355422471,4.4307210835951345,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0611,29417,27033,30649,156.08879087950325,-44.36302293056132,156.0815781671199,-44.34911082172473,156.07404144969593,-44.338076082634835,97.50510341941028,3.1617249259969884,3.6044129914382594,3.633674531814082,18180.481316226556,10.56150216368456,16.970756503874913,7.85120261801135,STATIONARY,BLEND_FRAGMENT,STATIONARY,CB,,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0612,12576,9771,13369,156.24216446938635,-42.511325496996434,156.258459557739,-42.52430053919312,156.26951577393257,-42.53547933484342,113.25709394249097,3.672502919397673,3.608993664415331,4.195345762917491,19864.388445230525,1.5628790238157126,1.3494801930745535,2.999513235270396,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0613,6294,3280,6793,154.30862984789832,-40.84551138180091,154.31582915993968,-40.86124213453347,154.32071883524117,-40.87116150506358,98.03163915554933,3.178798505768687,3.61543506672951,3.752128167293343,16710.8686973732,4.8183875177824,2.109832140777739,2.9609124584290982,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0614,4795,1712,5139,155.39556838847125,-41.13209360746566,155.3748666330332,-41.128878378004615,155.35729750760746,-41.12609112912705,106.00222071975756,3.437254581630174,3.61874198534366,4.040621294779861,16380.00697878656,0.5362164902010339,0.5610363790479682,0.7452278923027407,STATIONARY,STATIONARY,STATIONARY,CB,AB,C,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0615,23147,20723,24351,155.21028813438912,-43.301547560792706,155.20809140082056,-43.30291115369902,155.2084663879227,-43.302949624327056,6.946641983420349,0.22525355433431646,3.6194109698194015,2.249287576167855,83.91050436517887,2.3809118847201223,4.922321747834782,4.658458657569103,BLEND_FRAGMENT,STATIONARY,STATIONARY,,B,C,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0616,27798,25450,29126,156.70834663427564,-44.45615326032144,156.7154732776854,-44.45769029894176,156.72268103936506,-44.45775373877629,37.28155589648923,1.2089010772169992,3.6216690029978458,2.490337773475559,2551.7674804288936,5.0700918995037645,4.62340625828951,4.615362439813932,STATIONARY,STATIONARY,STATIONARY,CB,B,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0617,17175,14372,17860,153.50409418124661,-41.85059292818642,153.51783646434282,-41.84140293805205,153.52596526801366,-41.83548058802368,80.0025155670881,2.594181624759661,3.6231522372324134,3.3781613534997015,9911.780078164295,2.9285676855381135,2.5324764539641316,1.5338336642655248,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0618,29853,27426,31073,155.59244599205576,-44.195753971746804,155.61821912399978,-44.19370071975387,155.63501435963533,-44.19152817971182,110.92377645320299,3.5968421815754312,3.6265975401490285,4.070376468116943,20320.973836041852,2.162651466002699,2.9506614809761214,2.899316305945925,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0619,9830,6762,10158,155.17407841691136,-41.70248681217425,155.1671340231439,-41.68434882109403,155.16380278673458,-41.672053483364905,112.98914795182458,3.6638144355357887,3.627393292530444,4.207575255352145,18610.48204655894,1.0376308026288312,0.7249200917040967,1.6404764844630437,BLEND_FRAGMENT,STATIONARY,STATIONARY,,AB,AC,True,STATIONARY_SOURCE,2 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0620,23900,21353,24895,153.77624586916488,-42.74700341694912,153.77294869507506,-42.733526243870664,153.77107265652603,-42.72185434494969,91.56421504378591,2.9690841902707588,3.627615060794019,3.471734540028523,17209.011282227024,10.241666150068385,11.83962647858992,25.065762426469647,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0621,32350,30108,33833,156.35888743609746,-44.788640918360585,156.3774930029326,-44.79515518408688,156.39369976881684,-44.80024259543229,98.25401856732836,3.1860094363209677,3.633775070146805,3.717950265400283,15943.947907250551,2.925977899539466,6.255801201838773,3.184782111076944,STATIONARY,STATIONARY,STATIONARY,CB,AB,AC,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
REJ-0622,18646,16109,19726,153.55740311871017,-42.04635303468404,153.53465225688277,-42.04398411822173,153.51773918518387,-42.04047603818422,108.13136654047626,3.5062947977457597,3.6360560245101703,4.06122632523032,19310.726188315835,2.909905237397269,1.8132858521080772,3.166153329974316,STATIONARY,STATIONARY,STATIONARY,CB,AB,A,True,STATIONARY_SOURCE,3 of 3 detections are stationary sources present at the same sky position in other epochs
