id,ra,dec,x,y,flux
6526,155.04707952298463,-42.24841580661468,780.8957493108373,983.9683160300777,0.8769995713069223
6528,155.8235628224191,-42.591952056678345,1171.7122636170925,984.6110902129167,0.5513632484943637
6529,156.47241527357522,-42.87391376299809,1495.1270947587243,984.4899956334009,1.2124484474172235
6530,156.6661817071617,-42.95438585752961,1590.3794833266757,982.9093163576738,4.1242058654092455
6531,156.9104954663947,-43.062690184478754,1712.1228364768117,984.5901597932193,5.528325108411433
6532,153.5793586651189,-41.5892343840567,33.52470876297013,984.6311421029787,1.9174642327532205
6533,153.85166311039882,-41.71378303224899,173.3877401080473,984.9629886366974,2.508267909899565
6535,154.9676390981886,-42.21560615334661,741.4515127265497,985.2166708768062,3.373539823542174
6537,155.4235323699234,-42.41735630729437,971.3199282645779,985.1692690052668,0.38812193314284815
6538,155.4900118564224,-42.447478190387095,1004.9729749019048,985.587321367707,1.1686794835285743
6539,155.61068286259726,-42.500100582535815,1065.4412986008606,985.3599427650433,2.2602279511129137
6541,155.4347978311832,-42.42406590840289,977.4741991156585,986.0460595503389,14.022390366098199
6543,156.23432623987816,-42.774698647978575,1377.8072657412636,986.4732198411205,0.5948836005254152
6544,156.80690977854894,-43.02191231811018,1661.9240679698178,986.4431928351432,70.23165853701141
6545,156.95800677496302,-43.08639720268839,1736.4800634583755,986.2822980271246,1.8687320245478518
6546,157.12929632729563,-43.158703604685925,1820.6768518880385,985.8118178848333,1.2043625236973843
6547,157.33409538204018,-43.246308232522,1921.499049354062,985.9915120396703,4.113081748675074
6548,157.36686699268012,-43.260185625443256,1937.5790791933791,985.9651533602782,2.9033805770081083
6552,156.72356673669003,-42.9867768710309,1620.8788753353272,986.7911927070109,1.1885226676886846
6553,153.52222424541088,-41.568716765436854,5.801836800697063,987.4084096537938,0.5625532469898906
6556,153.5394049187053,-41.57880593678084,15.292882748657894,988.5319984088934,10.989784662906363
6557,153.7924308437992,-41.69486939095211,145.3785395300882,988.9576564566509,2.2003627538940247
